order_code;order_date;product_name;calculated_cut_sheets;comments;used_coil;needed_or_used_for_order;nomenclature_1c;;;;;;
BUF249751358;07.05.2024;0,14x975x925 G/C USK;22000;;;;;;;;;;
BIL240991359;08.05.2024;OT099 Alu/G 0,20 BAO;1400;;;;;;;;;;
BUF249751360;08.05.2024;0,14x975x925 G/C USK;15000;;;;;;;;;;
VIL240621361;08.05.2024;OT062-ELQ6216A3A USK;17000;;;;;;;;;;
BIL248601362;08.05.2024;0,18x860x873 BAO BLANK;30000;;;;;;;;;;
BIL248601363;08.05.2024;0,18x860x873 BAO BLANK;27000;;;;;;;;;;
BIL248951364;09.05.2024;0,19x895x907 BAO BLANK;25000;;;;;;;;;;
BIL248951365;09.05.2024;0,19x895x907 BAO BLANK;25000;;;;;;;;;;
BIL248961366;09.05.2024;0,17x896x795 BLANK USK;35000;;;;;;;;;;
BIL248961367;09.05.2024;0,17x896x795 BAO BLANK;11000;;;;;;;;;;
VIL240621368;14.05.2024;OT062-ELQ6216A3A USK;8000;;;;;;;;;;
VIL240621369;14.05.2024;OT062-ELQ6216A3A BAO;20000;;;;;;;;;;
VIL240621370;14.05.2024;OT062-ELQ6216A3A BAO;20000;;;;;;;;;;
VAJ240961371;14.05.2024;OT96 Alu/G BAO auto;20000;;;;;;;;;;
BIL248081372;14.05.2024;0,20x808x908 BAO BLANK;25000;;;;;;;;;;
BUF240961373;14.05.2024;OT96 ALU/C 0,18 BAO auto;5000;;;;;;;;;;
BUF240961374;14.05.2024;OT96 ALU/C 0,18 HBI auto;8000;;;;;;;;;;
BIL249201375;15.05.2024;0,14x920x778 RAS BLANK;20000;;;;;;;;;;
BUF249421376;15.05.2024;0,16x942x790 ALU/С;30000;;;;;;;;;;
BUF249421377;15.05.2024;0,16x942x790 ALU/С;30000;;;;;;;;;;
VIL240621378;16.05.2024;OT062-ELQ6216A3A USK;12000;;;;;;;;;;
VIL240621379;16.05.2024;OT062-ELQ6216A3A BAO;11000;;;;;;;;;;
BIL249081380;16.05.2024;0,20x908x1112 BLANK;10000;;;;;;;;;;
BUF249181381;20.05.2024;0,14x918x925 USK 21EK05;25000;;;;;;;;;;
BIL248211382;20.05.2024;0,155x821x926 BAO BLANK;25000;;;;;;;;;;
BIL248211383;20.05.2024;0,155x821x926 BAO BLANK;25000;;;;;;;;;;
BIL249591384;20.05.2024;0,17x959x901 BLANK;24000;;;;;;;;;;
BUF249181385;20.05.2024;0,14x918x925 USK IMP W/K;7735;;;;;;;;;;
BIL249201386;21.05.2024;0,16x920x778 RAS BLANK;10000;;;;;;;;;;
BUF249201387;21.05.2024;0,14x920x778 RAS 21EK05;20000;;;;;;;;;;
BUF240961388;21.05.2024;OT96 ALU/C 0,18 BAO auto;40000;;;;;;;;;;
BIL248601389;21.05.2024;0,18x860x873 BAO BLANK;30000;;;;;;;;;;
BIL248601390;21.05.2024;0,18x860x873 BAO BLANK;30000;;;;;;;;;;
BIL248961391;22.05.2024;0,18x896x795 BAO BLANK;30000;;;;;;;;;;
BUF249131392;22.05.2024;0,14x913x766 RAS A08;30000;;;;;;;;;;
DEV240991393;22.05.2024;OT99-ELQ9999A0A ARP RAS;10000;;;;;;;;;;
BIL248961394;22.05.2024;0,18x896x795 BAO BLANK;12000;;;;;;;;;;
VIL240621395;23.05.2024;OT062-ELQ6216A3A BAO;31000;;;;;;;;;;
DGS240621396;23.05.2024;OT062-15VK05 0,15 USK;7000;;;;;;;;;;
BUF240701397;23.05.2024;OT070-ELQ7013A4A BAO;30000;;;;;;;;;;
BUF240701398;24.05.2024;OT70-21EK05 0,16 BAO;12000;2-3 рулона;;;;;;;;;
DEV240701399;27.05.2024;OT070-ELQ7033A2A  BAO;15000;;;;;;;;;;
VAJ240961400;27.05.2024;OT096-21EK05 2,8/2,8 BAO;20000;;;;;;;;;;
VIL240621401;27.05.2024;OT062-ELQ6216A3A BAO;20000;;;;;;;;;;
BIL249221402;28.05.2024;0,17х922х868 USK TH550 BLANK;15000;;;;;;;;;;
BIL249221403;28.05.2024;0,17x922x868 HBI TH550 BLANK;22000;;;;;;;;;;
VIL240621404;28.05.2024;OT062-ELQ6216A3A BAO;40000;;;;;;;;;;
ZNO241531405;28.05.2024;OT153-20EB05 BAO TEST;7000;;;;;;;;;;
ZNO241531406;28.05.2024;OT153-ELQ1554A0A BAO;10000;;;;;;;;;;
ZNO240701407;28.05.2024;OT070-ELQ7013A9A  BAO;10000;;;;;;;;;;
BIL248211408;29.05.2024;0,155x821x926 BAO BLANK;27000;;;;;;;;;;
BIL248961409;29.05.2024;0,18x896x795 BAO BLANK;46000;;;;;;;;;;
BIL248211410;30.05.2024;0,155x821x926 BAO BLANK;25000;;;;;;;;;;
BIL248961411;30.05.2024;0,18x896x795 BAO BLANK;30000;;;;;;;;;;
VIL240621412;31.05.2024;OT062-ELQ6216A3A BAO;20000;;;;;;;;;;
MOE240621413;03.06.2024; OT062-21EK05 0,16 BAO;25000;;;;;;;;;;
BIL240991414;03.06.2024;OT099 Alu/G 0,20 BAO;29000;30-35тис лист, не більше;;;;;;;;;
BUF249201415;03.06.2024;0,14x920x778 RAS 21EK05;26000;;;;;;;;;;
BIL249201416;03.06.2024;0,16x920x778 RAS BLANK;30000;;;;;;;;;;
DEV240701417;03.06.2024;OT070-08CB05 MET BAO;1500;;;;;;;;;;
BIL249201418;04.06.2024;0,14x920x778 RAS BLANK;20000;;;;;;;;;;
BUF248381419;04.06.2024;0,17x838x942 ALU/С BAO;30000;;;;;;;;;;
BUF248381420;04.06.2024;0,17x838x942 ALU/С BAO;30000;;;;;;;;;;
BIL248211421;05.06.2024;0,155x821x926 HBI BLANK;20000;;;;;;;;;;
VIL240621422;05.06.2024;OT062-ELQ6216A3A BAO;30000;;;;;;;;;;
VIL240621423;05.06.2024;OT062-ELQ6216A3A BAO;30000;;;;;;;;;;
BUF249751424;06.06.2024;0,14x975x925 G/C USK;30000;;;;;;;;;;
BIL248961425;06.06.2024;0,17x896x795 BAO BLANK;30000;;;;;;;;;;
BIL248961426;06.06.2024;0,17x896x795 BAO BLANK;30000;;;;;;;;;;
BIL249081427;10.06.2024;0,20x908x1112 BLANK;10000;;;;;;;;;;
BUF248771428;10.06.2024;0,18x877x870 USK A08K05;14000;;;;;;;;;;
BUF249751429;10.06.2024;0,14x975x925 W/K USK;21000;;;;;;;;;;
BUF249751430;10.06.2024;0,14x975x925 G/C USK;40000;;;;;;;;;;
BUF249421431;11.06.2024;0,16x942x790 ALU/С;40000;;;;;;;;;;
DEV240701432;11.06.2024;OT070-ELQ7033A2A  BAO;30000;;;;;;;;;;
DEV240701433;11.06.2024;OT070-ELQ7022A5A 21Е;15000;;;;;;;;;;
DEV240701434;11.06.2024;OT070-ELQ7022A6A BAO;5000;;;;;;;;;;
DEV240991435;11.06.2024;OT99-21EK05 BAO 203XQ ;9000;;;;;;;;;;
BUF240701436;11.06.2024;OT070-ELQ7013A4A BAO;25000;;;;;;;;;;
BIL249021437;11.06.2024;0,17x902x942 HBI BLANK;9000;;;;;;;;;;
ZNO240701438;11.06.2024;OT070-ELQ7013A11A BAO;5000;;;;;;;;;;
BUF240701439;11.06.2024;OT70-21EK05 0,16 BAO;10000;;;;;;;;;;
VIL240621440;11.06.2024;OT062-ELQ6216A3A BAO;30000;;;;;;;;;;
BIL248961441;11.06.2024;0,17x896x795 BAO BLANK;40000;;;;;;;;;;
BIL248961442;11.06.2024;0,18x896x795 BAO BLANK;40000;;;;;;;;;;
BIL248211443;11.06.2024;0,155x821x926 BAO BLANK;24000;;;;;;;;;;
BIL248081444;14.06.2024;0,20x808x908 BAO BLANK;5000;;;;;;;;;;
BUF240961445;14.06.2024;OT96 ALU/C 0,18 BAO auto;30000;;;;;;;;;;
VAJ240621446;17.06.2024;OT062-ELQ6216A3A USK;23000;;;;;;;;;;
VIL240621447;17.06.2024;OT062-ELQ6216A3A BAO;27000;;;;;;;;;;
BIL248081448;17.06.2024;0,20x808x908 BAO BLANK;28000;;;;;;;;;;
BUF248381449;17.06.2024;0,17x838x942 ALU/С BAO;25000;;;;;;;;;;
BUF248381450;17.06.2024;0,17x838x942 ALU/С BAO;30000;;;;;;;;;;
BIL248961451;18.06.2024;0,17x896x795 BAO BLANK;50000;;;;;;;;;;
BIL248961452;18.06.2024;0,17x896x795 BAO BLANK;50000;;;;;;;;;;
BIL248961453;18.06.2024;0,18x896x795 BAO BLANK;50000;;;;;;;;;;
BIL240991454;19.06.2024;OT099 Alu/G 0,20 BAO;30000;;;;;;;;;;
BIL248961455;19.06.2024;0,18x896x795 BAO BLANK;30000;;;;;;;;;;
BIL248961456;19.06.2024;0,18x896x795 BAO BLANK;30000;;;;;;;;;;
BIL248961457;20.06.2024;0,18x896x795 BAO BLANK;30000;;;;;;;;;;
BIL248601458;21.06.2024;0,18x860x873 BAO BLANK;35000;;;;;;;;;;
BIL248601459;21.06.2024;0,18x860x873 BAO BLANK;35000;;;;;;;;;;
BIL248601460;21.06.2024;0,18x860x873 BAO BLANK;35000;;;;;;;;;;
ZNO241531461;24.06.2024;OT153-ELQ1554A0A BAO;13000;;;;;;;;;;
ZNO241531462;24.06.2024;OT153-20EB05 BAO TEST;3000;;;;;;;;;;
VAJ240961463;24.06.2024;OT96-15VK05 BAO;20500;;;;;;;;;;
BIL248601464;24.06.2024;0,18x860x873 BAO BLANK;30000;;;;;;;;;;
VIL240621465;25.06.2024;OT062-ELQ6216A3A USK;30000;;;;;;;;;;
VAJ240621466;25.06.2024; OT062-20EK05 0,16 USK;23000;;;;;;;;;;
BUF249751467;26.06.2024;0,14x975x925 USSK;;рекламація;;;;;;;;;
BIL248601468;26.06.2024;0,18x860x873 BAO BLANK;30000;;;;;;;;;;
BIL248951469;27.06.2024;0,19x895x907 BAO BLANK;30000;;;;;;;;;;
BIL248951470;27.06.2024;0,19x895x907 BAO BLANK;30000;;;;;;;;;;
BIL248601471;27.06.2024;0,18x860x873 BAO BLANK;20000;;;;;;;;;;
ZNO241531472;28.06.2024;OT153-ELQ1554A0A BAO;20000;;;;;;;;;;
ZNO241531473;28.06.2024;OT153-20EB05 BAO TEST;7500;;;;;;;;;;
BUF249201474;28.06.2024;0,14x920x778 RAS 21EK05;22000;;;;;;;;;;
BUF249751475;28.06.2024;0,14x975x925 G/C USK;38000;;;;;;;;;;
BUF248381476;28.06.2024;0,17x838x942 ALU/С BAO;40000;;;;;;;;;;
BUF248381477;01.07.2024;0,17x838x942 ALU/С BAO;20000;;;;;;;;;;
BIL248501478;01.07.2024;0,18x850x942 BAO BLANK;5000;;;;;;;;;;
BIL249021479;01.07.2024;0,17x902x942 HBI BLANK;9000;;;;;;;;;;
BIL249221480;02.07.2024;0,17х922х868 USK TH550 BLANK;29000;;;;;;;;;;
BIL248961481;02.07.2024;0,18x896x795 BAO W/С;40000;;;;;;;;;;
BIL248961482;02.07.2024;0,18x896x795 BAO W/С;40000;;;;;;;;;;
BIL248961483;02.07.2024;0,18x896x795 BAO W/С;40000;;;;;;;;;;
ZNO240701484;03.07.2024;OT070-ELQ7013A9A  BAO;20000;;;;;;;;;;
ZNO2415314*******;04.07.2024;OT153-ELQ1554A0A BAO;4000;перепаковка з 42А3А;;;;;;;;;
BUF240701485;04.07.2024;OT070-ELQ7013A4A BAO;23000;;;;;;;;;;
BIL249591486;04.07.2024;0,17x959x901 USK BLANK;17000;;;;;;;;;;
VIL240621487;04.07.2024;OT062-ELQ6216A3A USK;10000;4488-2HV ;;;;;;;;;
VIL240621488;04.07.2024;OT062-ELQ6216A3A USK;35000;;;;;;;;;;
BIL248961489;04.07.2024;0,18x896x795 BAO BLANK;40000;;;;;;;;;;
BIL248961490;04.07.2024;0,18x896x795 BAO BLANK;40000;;;;;;;;;;
BIL248961491;04.07.2024;0,17x896x795 BLANK USK;40000;;;;;;;;;;
BIL248601492;05.07.2024;0,18x860x873 BAO W/C;40000;;;;;;;;;;
BUF249131493;09.07.2024;0,14x913x766 RAS 21E;14000;7 пачок заблоковано;;;;;;;;;
BUF249751494;09.07.2024;0,14x975x925 G/C;40000;4 рул;;;;;;;;;
BUF249131495;10.07.2024;0,14x913x766 RAS A08;40000;;;;;;;;;;
BUF249421496;10.07.2024;0,16x942x790 ALU/С;40000;;;;;;;;;;
BIL248211497;11.07.2024;0,155x821x926 USK BLANK;35000;;;;;;;;;;
BIL248211498;11.07.2024;0,155x821x926 USK BLANK;35000;;;;;;;;;;
BIL248211499;12.07.2024;0,155x821x926 HBI BLANK;25000;;;;;;;;;;
BIL248211500;15.07.2024;0,155x821x926 BAO BLANK;20000;;;;;;;;;;
BIL248211501;15.07.2024;0,155x821x926 BAO BLANK;25000;;;;;;;;;;
BIL249221502;15.07.2024;0,17x922x868 HBI TH550 BLANK;11000;;;;;;;;;;
DEV240701503;15.07.2024;OT070-08CB05 MET BAO;25000;;;;;;;;;;
BUF240701504;15.07.2024;OT70-21EK05 0,16 BAO;5000;;;;;;;;;;
BIL240701505;15.07.2024;OT070-ELQ7033A2A TH550;1000;;;;;;;;;;
WEI241531506;16.07.2024;OT153-ELQ1542A3A BAO;10000;;;;;;;;;;
ZNO241531507;16.07.2024;OT153-ELQ1554A0A BAO;10000;сталоWEI241531528 ;;;;;;;;;
VIL240621508;16.07.2024;OT062-ELQ6216A3A BAO;40000;;;;;;;;;;
BIL248211509;16.07.2024;0,155x821x926 BAO BLANK;40000;;;;;;;;;;
BIL248211510;16.07.2024;0,155x821x926 BAO BLANK;40000;;;;;;;;;;
BIL248211511;17.07.2024;0,155x821x926 BAO BLANK;45000;;;;;;;;;;
BIL248951512;17.07.2024;0,19x895x907 BAO BLANK;35000;;;;;;;;;;
BIL248951513;17.07.2024;0,19x895x907 BAO BLANK;35000;;;;;;;;;;
BIL248951514;17.07.2024;0,19x895x907 BAO BLANK;35000;;;;;;;;;;
BIL248951515;17.07.2024;0,19x895x907 BAO BLANK;35000;;;;;;;;;;
BIL249221516;19.07.2024;0,17х922х868 BAO BLANK;7500;;;;;;;;;;
BUF249751517;19.07.2024;0,14x975x925 W/K RAS;13451;жерсть з сортування;;;;;;;;;
BUF249751518;19.07.2024;0,14x975x925 W/K USK;8200;;;;;;;;;;
BUF249751519;19.07.2024;0,14x975x925 W/K RAS;30000;;;;;;;;;;
BUF240701520;19.07.2024;OT70-21EK05 0,16 BAO;30000;;;;;;;;;;
BIL248501521;22.07.2024;0,18x850x942 BAO BLANK;48000;;;;;;;;;;
VIL240621522;22.07.2024;OT062-ELQ6216A3A USK;20000;;;;;;;;;;
VIL240621523;22.07.2024;OT062-ELQ6216A3A BAO;40000;;;;;;;;;;
VAJ240961524;22.07.2024;OT96-15VK05 BAO;8200;;;;;;;;;;
BUF240961525;22.07.2024;OT96 ALU/C 0,18 BAO auto;30000;;;;;;;;;;
BIL249201526;23.07.2024;0,16x920x778 RAS BLANK;35000;;;;;;;;;;
BUF249131527;24.07.2024;0,14x913x766 RAS 21E;10000;;;;;;;;;;
WEI241531528;24.07.2024;OT153-ELQ1542A3A BAO;10000;було ZNO241531507;;;;;;;;;
BIL249081529;24.07.2024;0,20x908x1112 BLANK;6000;10160kg;;;;;;;;;
BUF249751530;24.07.2024;0,14x975x925 W/K USK;20000;19960kg;;;;;;;;;
BIL248961531;24.07.2024;0,17x896x795 BAO BLANK;20000;;;;;;;;;;
BIL249221532;25.07.2024;0,17x922x868 HBI TH550 BLANK;20000;HFI мрамор;;;;;;;;;
BIL249221533;25.07.2024;0,17x922x868 HBI TH550 BLANK;28000;3 рул;;;;;;;;;
BIL248961534;26.07.2024;0,18x896x795 BAO BLANK;40000;;;;;;;;;;
BIL248961535;26.07.2024;0,18x896x795 BAO BLANK;40000;;;;;;;;;;
BIL248961536;26.07.2024;0,17x896x795 BAO BLANK;40000;;;;;;;;;;
BIL249751537;29.07.2024;0,14x975x925 W/K USK;32000;;;;;;;;;;
VIL240621538;29.07.2024;OT062-ELQ6216A3A BAO;40000;;;;;;;;;;
BIL248601539;29.07.2024;0,18x860x873 USK BLANK;36000;;;;;;;;;;
BIL248601540;29.07.2024;0,18x860x873 BAO BLANK;25000;;;;;;;;;;
BIL248211541;30.07.2024;0,155x821x926 BAO BLANK;30000;;;;;;;;;;
BIL248211542;30.07.2024;0,155x821x926 BAO BLANK;30000;;;;;;;;;;
BUF249421543;30.07.2024;0,16x942x790 W/G;3000;;;;;;;;;;
BUF249421544;30.07.2024;0,16x942x790 ALU/С;7000;;;;;;;;;;
ZNO241531545;30.07.2024;OT153-ELQ1554A0A BAO;18000;29t;;;;;;;;;
BIL248601546;31.07.2024;0,18x860x873 BAO BLANK;30000;;;;;;;;;;
BIL248961547;31.07.2024;0,17x896x795 BAO BLANK;20000;;;;;;;;;;
BIL248961548;31.07.2024;0,18x896x795 BAO BLANK;30000;;;;;;;;;;
BUF248381549;05.08.2024;0,17x838x942 ALU/С BAO;30000;;;;;;;;;;
VIL240621550;05.08.2024;OT062-ELQ6216A3A BAO;30000;;;;;;;;;;
VIL240621551;05.08.2024;OT062-ELQ6216A3A BAO;30000;;;;;;;;;;
BUF249421552;06.08.2024;0,16x942x790 ALU/С;25000;;;;;;;;;;
BUF249131553;06.08.2024;0,14x913x766 RAS A08;30000;;;;;;;;;;
BIL249221554;06.08.2024;0,17x922x868 HBI TH550 BLANK;18000;;;;;;;;;;
BUF240701555;06.08.2024;OT070-ELQ7013A4A USK;30000;;;;;;;;;;
BUF249131556;07.08.2024;0,14x913x766 RAS A08;12000;З СМІТТЯМ, 28S;;;;;;;;;
BUF240701557;07.08.2024;OT70-21EK05 0,16 BAO;17000;17-18t;;;;;;;;;
WEI241531558;07.08.2024;OT153-ELQ1542A3A BAO;16000;26t;;;;;;;;;
UTS248961559;07.08.2024;0,18x896x795 А07В05;1500;;;;;;;;;;
UTS248601560;07.08.2024;0,18x860x873 А07В05;1500;;;;;;;;;;
BUF249751561;07.08.2024;0,14x975x925 W/K RAS;11400;сортування 2;;;;;;;;;
BIL248961562;08.08.2024;0,18x896x795 BAO BLANK;25000;;;;;;;;;;
BIL248961563;08.08.2024;0,18x896x795 BAO BLANK;30000;;;;;;;;;;
BIL248961564;08.08.2024;0,17x896x795 BAO BLANK;30000;;;;;;;;;;
BUF240961565;09.08.2024;OT96 ALU/C 0,18 BAO auto;30000;;;;;;;;;;
BIL248081566;11.08.2024;0,18x808x908 BAO BLANK;8000;2 рулона маленьких;;;;;;;;;
ZNO240991567;11.08.2024;OT99-921XQ 0,20  16DK05;1100;;;;;;;;;;
BIL240991568;11.08.2024;OT99-921XQ 0,20 ALU/G 36608;7000;решта рулона;;;;;;;;;
DEV240701569;11.08.2024;OT070-ELQ7022A5A 21Е;10000;2 рулона;;;;;;;;;
DEV240701570;11.08.2024;OT070-ELQ7022A6A BAO;5000;1 рулон;;;;;;;;;
DEV240701571;11.08.2024;OT070-08CB05 MET BAO;25000;;;;;;;;;;
BUF248301572;11.08.2024;0,18x830x870 USK А08К05;30000;по приходу рулонів;;;;;;;;;
VIL240621573;11.08.2024;OT062-ELQ6216A3A USK;59000;;;;;;;;;;
DEV240991574;11.08.2024;OT99-ELQ9999A0A ARP RAS;7000;;;;;;;;;;
BIL249591575;13.08.2024;0,17x959x901 USK BLANK;22000;;;;;;;;;;
BIL248081576;13.08.2024;0,20x808x908 USK BLANK;19000;;;;;;;;;;
BUF249131577;13.08.2024;0,14x913x766 RAS A08;60000;;;;;;;;;;
BIL248961578;20.08.2024;0,18x896x795 USK BLANK;28000;;;;;;;;;;
BIL248961579;20.08.2024;0,17x896x795 BAO BLANK;40000;;;;;;;;;;
BIL248961580;20.08.2024;0,17x896x795 BAO BLANK;40000;;;;;;;;;;
BIL248961581;20.08.2024;0,17x896x795 BAO BLANK;40000;;;;;;;;;;
BIL248961582;20.08.2024;0,17x959x901 USK BLANK;28000;;;;;;;;;;
BIL248961583;20.08.2024;0,18x860x873 BAO BLANK;9000;;;;;;;;;;
BIL248961584;20.08.2024;0,20x808x908 USK BLANK;9000;;;;;;;;;;
BIL248961585;20.08.2024;0,18x850x942 BAO BLANK;6000;;;;;;;;;;
UTS248961586;20.08.2024;0,18x896x795 А07В05;1655;;;;;;;;;;
UTS248961587;20.08.2024;0,17x896x795 А07В05;2322;;;;;;;;;;
UTS249591588;20.08.2024;0,17x959x901 A07B05;11763;переробити V14B05;;;;;;;;;
UTS248081589;20.08.2024;0,18x808x908 A07B05;1217;переробити V14B05;;;;;;;;;
DEV240991590;26.08.2024;OT99-ELQ9999A0A ARP RAS;4700;;;;;;;;;;
ZNO241531591;26.08.2024;OT153-ELQ1554A0A BAO;11000;;;;;;;;;;
ZNO241531592;26.08.2024;OT153-20EB05 BAO TEST;14000;;;;;;;;;;
BIL249221593;26.08.2024;0,17x922x868 HBI TH550 BLANK;34000;;;;;;;;;;
BUF249421594;26.08.2024;0,16x942x790 ALU/С;38000;;;;;;;;;;
WEI241531595;27.08.2024;OT153-ELQ1542A3A BAO;25000;;;;;;;;;;
ZNO240701596;27.08.2024;OT070-ELQ7013A9A  BAO;20000;;;;;;;;;;
VIL240621597;27.08.2024;OT062-ELQ6216A3A USK;29000;;;;;;;;;;
VIL240621598;27.08.2024;OT062-ELQ6216A3A USK;25000;;;;;;;;;;
VIL240621599;27.08.2024;OT062-ELQ6216A3A BAO;34000;;;;;;;;;;
BIL248321600;29.08.2024;0,17x832x926 BAO BLANK;20000;;;;;;;;;;
BIL248211601;29.08.2024;0,155x821x926 HBI BLANK;21000;;;;;;;;;;
BIL248961602;29.08.2024;0,18x896x795 USK BLANK;20000;;;;;;;;;;
BUF249421603;10.09.2024;0,16x942x790 ALU/С;25000;;;;;;;;;;
BUF249421604;10.09.2024;0,16x942x790 ALU/С;30000;;;;;;;;;;
BUF249131605;10.09.2024;0,14x913x766 RAS 21E;26000;;;;;;;;;;
BUF249131606;10.09.2024;0,14x913x766 RAS 21E;20000;;;;;;;;;;
BUF249201607;10.09.2024;0,14x920x778 RAS 21EK05;10000;;;;;;;;;;
DEV240701608;10.09.2024;OT070-ELQ7022A5A 21Е;7000;;;;;;;;;;
DEV240701609;10.09.2024;OT070-08CB05 MET BAO;30000;;;;;;;;;;
BUF240961610;11.09.2024;OT96 ALU/C 0,18 BAO auto;25000;;;;;;;;;;
BUF240961611;11.09.2024;OT96 ALU/C 0,18 BAO auto;25000;;;;;;;;;;
BIL248211612;11.09.2024;0,155x821x926 USK BLANK;29000;;;;;;;;;;
BIL248211613;16.09.2024;0,155x821x926 HBI BLANK;20000;;;;;;;;;;
BIL248211614;16.09.2024;0,155x821x926 HBI BLANK;18000;HFI;;;;;;;;;
BIL248211615;16.09.2024;0,155x821x926 RAS BLANK;35000;;;;;;;;;;
BIL248211616;16.09.2024;0,155x821x926 RAS BLANK;30000;;;;;;;;;;
BUF248381617;16.09.2024;0,17x838x942 ALU/С BAO;40000;;;;;;;;;;
BUF248381618;17.09.2024;0,17x838x942 ALU/С BAO;40000;;;;;;;;;;
BUF249421619;17.09.2024;0,16x942x790 ALU/С;29000;;;;;;;;;;
BIL248961620;18.09.2024;0,17x896x795 BAO BLANK;30000;;;;;;;;;;
BIL248961621;18.09.2024;0,17x896x795 BAO BLANK;30000;;;;;;;;;;
BUF249751622;18.09.2024;0,14x975x925 G/C USK;27000;;;;;;;;;;
BIL249181623;18.09.2024;0,14x918x925 USK BLANK;15000;;;;;;;;;;
BIL248601624;19.09.2024;0,18x860x873 BAO BLANK;30000;;;;;;;;;;
BIL248601625;19.09.2024;0,18x860x873 BAO BLANK;30000;;;;;;;;;;
BIL248601626;19.09.2024;0,18x860x873 BAO BLANK;30000;;;;;;;;;;
BUF249181627;19.09.2024;0,14x918x925 USK G/C;15000;;;;;;;;;;
BIL249221628;20.09.2024;0,17x922x868 HBI TH550 BLANK;30000;;;;;;;;;;
DEV240991629;20.09.2024;OT99-ELQ9991A0A ARP;10000;;;;;;;;;;
VIL240621630;23.09.2024;OT062-ELQ6216A3A USK;27000;;;;;;;;;;
BUF249751631;23.09.2024;0,14x975x925 G/C;4000;;;;;;;;;;
DEV240701632;23.09.2024;OT070-ELQ7022A6A BAO;5000;;;;;;;;;;
BIL248501633;23.09.2024;0,14x850x925 BLANK;1600;;;;;;;;;;
ZNO240701634;23.09.2024;OT070-ELQ7013A9A  BAO;10000;;;;;;;;;;
BUF240701635;23.09.2024;OT070-ELQ7013A4A BAO;20000;;;;;;;;;;
BIL249081636;23.09.2024;0,20x908x1112 BLANK;7000;;;;;;;;;;
BUF248301637;23.09.2024;0,18x830x870 USK А08К05;30000;;;;;;;;;;
BUF248381638;24.09.2024;0,17x838x942 ALU/С BAO;40000;;;;;;;;;;
BIL248501639;24.09.2024;0,18x850x942 BAO BLANK;31000;;;;;;;;;;
BIL249021640;24.09.2024;0,17x902x942 HBI BLANK;20000;;;;;;;;;;
BIL248321641;24.09.2024;0,17x832x926 BAO BLANK;10000;;;;;;;;;;
BIL248081642;25.09.2024;0,20x808x908 USK BLANK;26000;;;;;;;;;;
UTS248961643;25.09.2024;0,18x896x795 W/G;4140;1078+1820+1242;;;;;;;;;
UTS248961644;25.09.2024;0,17x896x795 W/G;1502;;;;;;;;;;
UTS248081645;25.09.2024;0,18x808x908 -/G ;721;;;;;;;;;;
SAV249751646;25.09.2024;0,14x975x925 -/G ;8505;;;;;;;;;;
SAV248211647;25.09.2024;0,155x821x926 -/G ;3006;;;;;;;;;;
SAV249221648;25.09.2024;0,17x922x868 -/G ;1157;;;;;;;;;;
SAV248601649;25.09.2024;0,18x860x873 -/G ;1570;;;;;;;;;;
BIL249201650;25.09.2024;0,16x920x778 RAS BLANK;10000;;;;;;;;;;
BUF249421651;25.09.2024;0,16x942x790 ALU/С;34000;;;;;;;;;;
BIL249591652;26.09.2024;0,17x959x901 USK BLANK;12000;;;;;;;;;;
BIL248501653;26.09.2024;0,18x850x942 BAO BLANK;20000;;;;;;;;;;
BIL248501654;26.09.2024;0,18x850x942 BAO BLANK;22000;;;;;;;;;;
BIL248961655;01.10.2024;0,18x896x795 USK BLANK;18000;;;;;;;;;;
DEV240701656;07.10.2024;OT070-08CB05 MET BAO;40000;;;;;;;;;;
BUF240701657;07.10.2024;OT070-ELQ7013A4A USK;15000;;;;;;;;;;
BIL249081658;07.10.2024;0,20x908x1112 BLANK;9000;;;;;;;;;;
BUF249751659;07.10.2024;0,14x975x925 G/C USK;36000;всі, що є;;;;;;;;;
BIL248211660;07.10.2024;0,155x821x926 USK BLANK;29000;;;;;;;;;;
BIL248211661;07.10.2024;0,155x821x926 HBI BLANK;20000;;;;;;;;;;
BUF248381662;08.10.2024;0,17x838x942 ALU/С BAO;25000;;;;;;;;;;
BUF249131663;08.10.2024;0,14x913x766 RAS A08;30000;;;;;;;;;;
BUF249131664;08.10.2024;0,14x913x766 RAS 21E;20000;;;;;;;;;;
BUF249201665;08.10.2024;0,14x920x778 RAS 21EK05;10000;;;;;;;;;;
BIL249201666;09.10.2024;0,14x920x778 RAS BLANK;20000;;;;;;;;;;
BIL249201667;09.10.2024;0,16x920x778 RAS BLANK;12000;1 рулон;;;;;;;;;
BIL248961668;09.10.2024;0,18x896x795 USK BLANK;27000;;;;;;;;;;
BIL248211669;09.10.2024;0,155x821x926 USK BLANK;25000;;;;;;;;;;
BIL248211670;09.10.2024;0,155x821x926 HBI BLANK;20000;;;;;;;;;;
BIL248081671;10.10.2024;0,18x808x942 BAO BLANK;1500;;;;;;;;;;
BUF240961672;10.10.2024;OT96 ALU/C 0,18 BAO auto;30000;;;;;;;;;;
BIL248081673;10.10.2024;0,20x808x908 USK BLANK;10000;;;;;;;;;;
UTS249541674;11.10.2024;0,16x954x848 -/G;2760;;;;;;;;;;
UTS249751675;11.10.2024;0,14x975x925 -/G ;1887;;;;;;;;;;
